w0,w1,w2,w3,a0,a1,a2,a3,b0,b1,b2,b3,direction
224,464,176,336,,,,,0.0,0.0,1.0,0.0,0
216,464,184,336,,,,,0.0,0.0,1.0,0.0,0
208,464,192,336,,,,,0.0,0.0,1.0,0.0,0
200,464,200,336,,,,,0.0,0.0,1.0,0.0,0
192,464,208,336,,,,,0.0,0.0,1.0,0.0,0
184,464,216,336,,,,,0.0,0.0,1.0,0.0,0
176,464,224,336,,,,,0.0,0.0,1.0,0.0,0
168,464,232,336,,,,,0.0,0.0,1.0,0.0,0
160,464,240,336,,,,,0.0,0.0,1.0,0.0,0
152,464,248,336,,,,,0.0,0.0,1.0,0.0,0
144,464,256,336,,,,,0.0,0.0,1.0,0.0,0
136,464,264,336,,,,,0.0,0.0,1.0,0.0,0
128,464,272,336,,,,,0.0,0.0,1.0,0.0,0
120,464,280,336,,,,,0.0,0.0,1.0,0.0,0
112,464,288,336,,,,,0.0,0.0,1.0,0.0,0
104,464,296,336,,,,,0.0,0.0,1.0,0.0,0
96,464,304,336,,,,,0.0,0.0,1.0,0.0,0
88,464,312,336,,,,,0.0,0.0,1.0,0.0,0
80,464,320,336,,,,,0.0,0.0,1.0,0.0,0
72,464,328,336,,,,,0.0,0.0,1.0,0.0,0
64,464,336,336,,,,,0.0,0.0,1.0,0.0,0
56,464,344,336,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
56,472,344,328,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,480,344,320,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,488,344,312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,496,344,304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,504,344,296,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,512,344,288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,520,344,280,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,528,344,272,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,536,344,264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,544,344,256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,552,344,248,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,560,344,240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,568,344,232,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,576,344,224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,584,344,216,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,592,344,208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,600,344,200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
56,608,344,192,,,,,0.0,1.0,0.0,0.0,2
64,608,336,192,,,,,1.0,0.0,0.0,0.0,2
72,608,328,192,,,,,1.0,0.0,0.0,0.0,2
80,608,320,192,,,,,1.0,0.0,0.0,0.0,2
88,608,312,192,,,,,1.0,0.0,0.0,0.0,2
96,608,304,192,,,,,1.0,0.0,0.0,0.0,2
104,608,296,192,,,,,1.0,0.0,0.0,0.0,2
112,608,288,192,,,,,1.0,0.0,0.0,0.0,2
120,608,280,192,,,,,1.0,0.0,0.0,0.0,2
128,608,272,192,,,,,1.0,0.0,0.0,0.0,2
136,608,264,192,,,,,1.0,0.0,0.0,0.0,2
144,608,256,192,,,,,1.0,0.0,0.0,0.0,2
152,608,248,192,,,,,1.0,0.0,0.0,0.0,2
160,608,240,192,,,,,1.0,0.0,0.0,0.0,2
168,608,232,192,,,,,1.0,0.0,0.0,0.0,2
176,608,224,192,,,,,1.0,0.0,0.0,0.0,2
184,608,216,192,,,,,1.0,0.0,0.0,0.0,2
192,608,208,192,,,,,1.0,0.0,0.0,0.0,2
200,608,200,192,,,,,1.0,0.0,0.0,0.0,2
208,608,192,192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
208,600,192,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,592,192,208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,584,192,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,576,192,224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,568,192,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,560,192,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,552,192,248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,544,192,256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,536,192,264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,528,192,272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,520,192,280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,512,192,288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,504,192,296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,496,192,304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,488,192,312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,480,192,320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,472,192,328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,464,192,336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,456,192,344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,448,192,352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,440,192,360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,432,192,368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,424,192,376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,416,192,384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,408,192,392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,400,192,400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,392,192,408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,384,192,416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,376,192,424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,368,192,432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,360,192,440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,352,192,448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,344,192,456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,336,192,464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,328,192,472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,320,192,480,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,312,192,488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,304,192,496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,296,192,504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,288,192,512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,280,192,520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,272,192,528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,264,192,536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,256,192,544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,248,192,552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,240,192,560,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,232,192,568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,224,192,576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,216,192,584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,208,192,592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,200,192,600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,192,192,608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,184,192,616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,176,192,624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,168,192,632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,160,192,640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,152,192,648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,144,192,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,136,192,664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,128,192,672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,120,192,680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,112,192,688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,104,192,696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,96,192,704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,88,192,712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,80,192,720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,72,192,728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
208,64,192,736,,,,,0.0,0.0,0.0,1.0,0
200,64,200,736,,,,,0.0,0.0,1.0,0.0,0
192,64,208,736,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
192,72,208,728,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,80,208,720,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,88,208,712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,96,208,704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,104,208,696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,112,208,688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,120,208,680,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,128,208,672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,136,208,664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,144,208,656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,152,208,648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,160,208,640,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,168,208,632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,176,208,624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,184,208,616,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,192,208,608,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,200,208,600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,208,208,592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,216,208,584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,224,208,576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,232,208,568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,240,208,560,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,248,208,552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,256,208,544,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,264,208,536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,272,208,528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,280,208,520,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,288,208,512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,296,208,504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,304,208,496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,312,208,488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,320,208,480,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,328,208,472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,336,208,464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,344,208,456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,352,208,448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,360,208,440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,368,208,432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,376,208,424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,384,208,416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,392,208,408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,400,208,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,408,208,392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,416,208,384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,424,208,376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,432,208,368,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,440,208,360,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,448,208,352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,456,208,344,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,464,208,336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,472,208,328,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
192,480,208,320,,,,,0.0,1.0,0.0,0.0,0
184,480,216,320,,,,,0.0,0.0,1.0,0.0,0
176,480,224,320,,,,,0.0,0.0,1.0,0.0,0
168,480,232,320,,,,,0.0,0.0,1.0,0.0,0
160,480,240,320,,,,,0.0,0.0,1.0,0.0,0
152,480,248,320,,,,,0.0,0.0,1.0,0.0,0
144,480,256,320,,,,,0.0,0.0,1.0,0.0,0
136,480,264,320,,,,,0.0,0.0,1.0,0.0,0
128,480,272,320,,,,,0.0,0.0,1.0,0.0,0
120,480,280,320,,,,,0.0,0.0,1.0,0.0,0
112,480,288,320,,,,,0.0,0.0,1.0,0.0,0
104,480,296,320,,,,,0.0,0.0,1.0,0.0,0
96,480,304,320,,,,,0.0,0.0,1.0,0.0,0
88,480,312,320,,,,,0.0,0.0,1.0,0.0,0
80,480,320,320,,,,,0.0,0.0,1.0,0.0,0
72,480,328,320,,,,,0.0,0.0,1.0,0.0,0
64,480,336,320,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
64,472,336,328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,464,336,336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,456,336,344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,448,336,352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,440,336,360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,432,336,368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,424,336,376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,416,336,384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,408,336,392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,400,336,400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,392,336,408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,384,336,416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,376,336,424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,368,336,432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,360,336,440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,352,336,448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,344,336,456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,336,336,464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,328,336,472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,320,336,480,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,312,336,488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,304,336,496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,296,336,504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,288,336,512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,280,336,520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,272,336,528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,264,336,536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,256,336,544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,248,336,552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,240,336,560,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,232,336,568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,224,336,576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
64,216,336,584,,,,,0.0,0.0,0.0,1.0,2
72,216,328,584,,,,,1.0,0.0,0.0,0.0,2
80,216,320,584,,,,,1.0,0.0,0.0,0.0,2
88,216,312,584,,,,,1.0,0.0,0.0,0.0,2
96,216,304,584,,,,,1.0,0.0,0.0,0.0,2
104,216,296,584,,,,,1.0,0.0,0.0,0.0,2
112,216,288,584,,,,,1.0,0.0,0.0,0.0,2
120,216,280,584,,,,,1.0,0.0,0.0,0.0,2
128,216,272,584,,,,,1.0,0.0,0.0,0.0,2
136,216,264,584,,,,,1.0,0.0,0.0,0.0,2
144,216,256,584,,,,,1.0,0.0,0.0,0.0,2
152,216,248,584,,,,,1.0,0.0,0.0,0.0,2
160,216,240,584,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3
160,224,240,576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,232,240,568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,240,240,560,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,248,240,552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,256,240,544,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,264,240,536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,272,240,528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,280,240,520,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,288,240,512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,296,240,504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
160,304,240,496,,,,,0.0,1.0,0.0,0.0,2
168,304,232,496,,,,,1.0,0.0,0.0,0.0,2
176,304,224,496,,,,,1.0,0.0,0.0,0.0,2
184,304,216,496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
184,296,216,504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
184,288,216,512,,,,,0.0,0.0,0.0,1.0,2
192,288,208,512,,,,,1.0,0.0,0.0,0.0,2
200,288,200,512,,,,,1.0,0.0,0.0,0.0,2
208,288,192,512,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3
208,296,192,504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,304,192,496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,312,192,488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,320,192,480,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,328,192,472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,336,192,464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,344,192,456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,352,192,448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,360,192,440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,368,192,432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,376,192,424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,384,192,416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,392,192,408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,400,192,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
208,408,192,392,,,,,0.0,1.0,0.0,0.0,2
216,408,184,392,,,,,1.0,0.0,0.0,0.0,2
224,408,176,392,,,,,1.0,0.0,0.0,0.0,2
232,408,168,392,,,,,1.0,0.0,0.0,0.0,2
240,408,160,392,,,,,1.0,0.0,0.0,0.0,2
248,408,152,392,,,,,1.0,0.0,0.0,0.0,2
256,408,144,392,,,,,1.0,0.0,0.0,0.0,2
264,408,136,392,,,,,1.0,0.0,0.0,0.0,2
272,408,128,392,,,,,1.0,0.0,0.0,0.0,2
280,408,120,392,,,,,1.0,0.0,0.0,0.0,2
288,408,112,392,,,,,1.0,0.0,0.0,0.0,0
280,408,120,392,,,,,0.0,0.0,1.0,0.0,0
272,408,128,392,,,,,0.0,0.0,1.0,0.0,0
264,408,136,392,,,,,0.0,0.0,1.0,0.0,0
256,408,144,392,,,,,0.0,0.0,1.0,0.0,0
248,408,152,392,,,,,0.0,0.0,1.0,0.0,0
240,408,160,392,,,,,0.0,0.0,1.0,0.0,0
232,408,168,392,,,,,0.0,0.0,1.0,0.0,0
224,408,176,392,,,,,0.0,0.0,1.0,0.0,0
216,408,184,392,,,,,0.0,0.0,1.0,0.0,0
208,408,192,392,,,,,0.0,0.0,1.0,0.0,0
200,408,200,392,,,,,0.0,0.0,1.0,0.0,0
192,408,208,392,,,,,0.0,0.0,1.0,0.0,0
184,408,216,392,,,,,0.0,0.0,1.0,0.0,0
176,408,224,392,,,,,0.0,0.0,1.0,0.0,0
168,408,232,392,,,,,0.0,0.0,1.0,0.0,0
160,408,240,392,,,,,0.0,0.0,1.0,0.0,0
152,408,248,392,,,,,0.0,0.0,1.0,0.0,0
144,408,256,392,,,,,0.0,0.0,1.0,0.0,0
136,408,264,392,,,,,0.0,0.0,1.0,0.0,0
128,408,272,392,,,,,0.0,0.0,1.0,0.0,0
120,408,280,392,,,,,0.0,0.0,1.0,0.0,0
112,408,288,392,,,,,0.0,0.0,1.0,0.0,0
104,408,296,392,,,,,0.0,0.0,1.0,0.0,0
96,408,304,392,,,,,0.0,0.0,1.0,0.0,0
88,408,312,392,,,,,0.0,0.0,1.0,0.0,0
80,408,320,392,,,,,0.0,0.0,1.0,0.0,0
72,408,328,392,,,,,0.0,0.0,1.0,0.0,0
64,408,336,392,,,,,0.0,0.0,1.0,0.0,0
56,408,344,392,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
56,400,344,400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,392,344,408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,384,344,416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,376,344,424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,368,344,432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,360,344,440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,352,344,448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,344,344,456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,336,344,464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,328,344,472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,320,344,480,,,,,0.0,0.0,0.0,1.0,2
64,320,336,480,,,,,1.0,0.0,0.0,0.0,2
72,320,328,480,,,,,1.0,0.0,0.0,0.0,2
80,320,320,480,,,,,1.0,0.0,0.0,0.0,2
88,320,312,480,,,,,1.0,0.0,0.0,0.0,2
96,320,304,480,,,,,1.0,0.0,0.0,0.0,2
104,320,296,480,,,,,1.0,0.0,0.0,0.0,2
112,320,288,480,,,,,1.0,0.0,0.0,0.0,2
120,320,280,480,,,,,1.0,0.0,0.0,0.0,2
128,320,272,480,,,,,1.0,0.0,0.0,0.0,2
136,320,264,480,,,,,1.0,0.0,0.0,0.0,2
144,320,256,480,,,,,1.0,0.0,0.0,0.0,2
152,320,248,480,,,,,1.0,0.0,0.0,0.0,2
160,320,240,480,,,,,1.0,0.0,0.0,0.0,2
168,320,232,480,,,,,1.0,0.0,0.0,0.0,2
176,320,224,480,,,,,1.0,0.0,0.0,0.0,2
184,320,216,480,,,,,1.0,0.0,0.0,0.0,2
192,320,208,480,,,,,1.0,0.0,0.0,0.0,2
200,320,200,480,,,,,1.0,0.0,0.0,0.0,2
208,320,192,480,,,,,1.0,0.0,0.0,0.0,2
216,320,184,480,,,,,1.0,0.0,0.0,0.0,2
224,320,176,480,,,,,1.0,0.0,0.0,0.0,2
232,320,168,480,,,,,1.0,0.0,0.0,0.0,2
240,320,160,480,,,,,1.0,0.0,0.0,0.0,2
248,320,152,480,,,,,1.0,0.0,0.0,0.0,2
256,320,144,480,,,,,1.0,0.0,0.0,0.0,2
264,320,136,480,,,,,1.0,0.0,0.0,0.0,2
272,320,128,480,,,,,1.0,0.0,0.0,0.0,2
280,320,120,480,,,,,1.0,0.0,0.0,0.0,2
288,320,112,480,,,,,1.0,0.0,0.0,0.0,2
296,320,104,480,,,,,1.0,0.0,0.0,0.0,2
304,320,96,480,,,,,1.0,0.0,0.0,0.0,2
312,320,88,480,,,,,1.0,0.0,0.0,0.0,2
320,320,80,480,,,,,1.0,0.0,0.0,0.0,2
328,320,72,480,,,,,1.0,0.0,0.0,0.0,2
336,320,64,480,,,,,1.0,0.0,0.0,0.0,2
344,320,56,480,,,,,1.0,0.0,0.0,0.0,2
352,320,48,480,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3
352,328,48,472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,336,48,464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,344,48,456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,352,48,448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,360,48,440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,368,48,432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,376,48,424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,384,48,416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,392,48,408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,400,48,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,408,48,392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
352,416,48,384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
